Speaker	Task	City	Region	Gender	Ethnicity	Generation	Word	Vowel	Preceding Phone	Aspirated	Following Phone	Following Class	Begin Time (s)	End Time (s)	Duration (ms)	F0 20%	F0 50%	F0 80%	F1 20%	F1 50%	F1 80%	F2 20%	F2 50%	F2 80%	F3 20%	F3 50%	F3 80%	Normalized F1 20%	Normalized F1 50%	Normalized F1 80%	Normalized F2 20%	Normalized F2 50%	Normalized F2 80%	Notes	Outlier	Checked By	Date	Settings	Analyst	Date	Settings	Praat Version	OS
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	heed	i	h	n	d	C	7175.31	7175.46	155.25	126	123	--undefined--	263	299	289	2240	2245	2166	2720	2692	2639	-1.323678738	-1.195389196	-1.229406082	0.818398375	0.82062803	0.784804658		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hid	ɪ	h	n	d	C	6343.86	6343.97	113.10	137	139	130	334	375	384	1996	1801	1753	2376	2390	2663	-1.084691777	-0.968906744	-0.945190217	0.703067687	0.600264575	0.573251115	breathy	n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hid	ɪ	h	n	d	C	6968.49	6968.61	115.37	124	410	414	373	408	410	1969	1853	1799	2532	2532	2555	-0.97425435	-0.884565595	-0.87967561	0.689448309	0.628728456	0.599153464		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hid	ɪ	h	n	d	C	7438.31	7438.46	145.79	123	122	122	363	368	378	1974	1857	1745	2557	2518	2500	-1.001429936	-0.987749832	-0.960938574	0.69198445	0.630884791	0.568677065		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hode	o	h	n	d	C	6277.37	6277.56	195.60	--undefined--	123	132	424	382	349	1008	1050	1083	2680	2842	2883	-0.846099315	-0.950412161	-1.040760848	0.019890679	0.060712673	0.091657477		n				JMR	Thu Mar 05 14:37:33 2015	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.4.04	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hode	o	h	n	d	C	6789.85	6790.04	192.46	116	119	120	417	366	351	1034	1014	1004	2309	2263	2179	-0.862746548	-0.993199436	-1.035046546	0.045357285	0.025825414	0.01591453		n	JMR	Fri Mar 06 21:32:39 2015	"Max formant: 5500 Hz, Number of formants: 6"	JMR	Thu Mar 05 14:37:33 2015	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.4.04	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hode	o	h	n	d	C	7119.81	7119.97	164.68	132	137	--undefined--	438	423	396	1151	1100	1115	2421	2428	2245	-0.813613859	-0.848460591	-0.914418559	0.152553639	0.107232689	0.120776914		n				JMR	Thu Mar 05 14:37:33 2015	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.4.04	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hood	ʊ	h	n	d	C	6301.03	6301.16	128.54	131	129	134	383	377	379	1298	1370	1536	2663	2560	2673	-0.947797781	-0.963587582	-0.958296565	0.272747127	0.326733249	0.441104144		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hood	ʊ	h	n	d	C	6795.69	6795.80	104.98	126	126	121	377	375	367	1470	1591	1676	2392	2352	2570	-0.963587582	-0.968906744	-0.990470922	0.39718491	0.476285258	0.528332511		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	hood	ʊ	h	n	d	C	7117.72	7117.84	115.74	128	127	126	365	373	368	1433	1451	1646	2333	2352	2442	-0.995935416	-0.97425435	-0.987749832	0.371692658	0.384175483	0.510270611		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	kay	e	k	y	t	#	6557.68	6557.94	263.56	--undefined--	--undefined--	118	440	381	348	2039	1951	2035	2613	2544	2552	-0.809058043	-0.953033395	-1.04363029	0.724382001	0.680264571	0.722418328		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	kay	e	k	y	t	#	6776.09	6776.36	269.91	--undefined--	117	115	441	420	347	2035	1985	2124	2506	2568	2555	-0.806787894	-0.855578059	-1.04650799	0.722418328	0.697541423	0.765223613		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	kay	e	k	y	t	#	7373.98	7374.19	210.66	132	--undefined--	--undefined--	311	397	367	2096	2007	2063	2432	2484	2532	-1.156039858	-0.911896489	-0.990470922	0.751953276	0.708563579	0.736083743	background noise	n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	lag	æ	l	n	g	G	6678.75	6678.98	236.70	113	111	115	596	551	435	1459	1694	1967	2519	2517	2464	-0.505592103	-0.584097961	-0.820486739	0.389673779	0.539015105	0.688432049		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	lag	æ	l	n	g	G	6743.64	6743.85	205.73	109	110	115	603	572	436	1471	1732	1925	2523	2517	2454	-0.493915573	-0.546693778	-0.818190527	0.397864951	0.561199319	0.666848477		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	lag	æ	l	n	g	G	7172.09	7172.32	227.62	--undefined--	--undefined--	136	582	531	410	1505	1707	1936	2532	2553	2604	-0.529362322	-0.621070749	-0.87967561	0.420715407	0.546659953	0.672546498		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	leg	ɛ	l	n	g	G	6356.63	6356.80	168.79	116	112	122	446	475	379	1552	1710	1978	2604	2513	2478	-0.795513818	-0.732517966	-0.958296565	0.451466931	0.54841588	0.694008742		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	leg	ɛ	l	n	g	G	6757.46	6757.60	148.39	113	111	116	441	440	385	1506	1690	1948	2559	2470	2533	-0.806787894	-0.809058043	-0.942589436	0.421379638	0.536651038	0.678725714		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	leg	ɛ	l	n	g	G	7436.67	7436.85	189.74	114	--undefined--	--undefined--	433	413	312	1513	1810	1995	2499	2462	2292	-0.825095042	-0.872385177	-1.152829582	0.426016944	0.605249354	0.702566559		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	leggings	ɛ	l	n	g	G	6546.92	6547.05	139.48	114	113	117	465	442	338	1615	1828	2003	2562	2553	2489	-0.753795364	-0.804522888	-1.072786874	0.491257466	0.615144982	0.706568566		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	leggings	ɛ	l	n	g	G	6715.96	6716.08	113.33	113	114	116	466	425	348	1617	1784	2005	2605	2503	2434	-0.751647136	-0.843743601	-1.04363029	0.49249509	0.590780543	0.70756657		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	leggings	ɛ	l	n	g	G	7134.77	7134.88	109.43	--undefined--	109	--undefined--	482	477	385	1667	1824	1960	2637	2616	2639	-0.717888656	-0.728316279	-0.942589436	0.522948113	0.612954401	0.684866982		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	magnet	æ	m	n	g	G	6312.09	6312.27	179.92	116	120	127	436	459	386	1638	1765	1933	2512	2521	2574	-0.818190527	-0.76678256	-0.9399954	0.505398495	0.5800732	0.670995709		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	magnet	æ	m	n	g	G	7082.99	7083.15	166.01	116	113	112	571	578	460	1765	1813	1948	2439	2531	2624	-0.54844356	-0.536258901	-0.76460628	0.5800732	0.606905441	0.678725714		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	magnet	æ	m	n	g	G	7182.88	7183.01	131.69	139	137	--undefined--	517	515	477	1679	1748	1856	2436	2483	2448	-0.647789895	-0.651665869	-0.728316279	0.530120887	0.570394786	0.630346143		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	measure	ɛ	m	n	ʒ	C	6629.55	6629.71	166.37	108	108	109	408	419	351	2087	2112	2037	2337	2524	2578	-0.884565595	-0.85796185	-1.035046546	0.747650137	0.759557875	0.723400646		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	measure	ɛ	m	n	ʒ	C	7021.81	7021.98	162.44	--undefined--	--undefined--	--undefined--	463	424	361	1885	1967	2039	2466	2550	2598	-0.758105716	-0.846099315	-1.006954812	0.64585033	0.688432049	0.724382001		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	measure	ɛ	m	n	ʒ	C	7266.88	7267.04	158.22	--undefined--	--undefined--	--undefined--	426	386	322	1895	1949	1951	2457	2497	2614	-0.841393424	-0.9399954	-1.121281224	0.651141348	0.67923893	0.680264571		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	nag	æ	n	n	g	G	6264.53	6264.77	247.67	115	112	121	418	529	402	1758	1784	1930	2528	2547	2482	-0.860351337	-0.624844338	-0.899380681	0.576099308	0.590780543	0.669442512		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	nag	æ	n	n	g	G	7050.31	7050.54	226.69	118	116	117	507	526	449	1814	1808	1877	2491	2498	2427	-0.667321766	-0.630531557	-0.788809882	0.607456861	0.604143771	0.641597267		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	nag	æ	n	n	g	G	7193.06	7193.23	171.49	107	109	--undefined--	561	534	415	1778	1888	1995	2497	2583	2711	-0.566111864	-0.615436931	-0.86755425	0.587411646	0.647440577	0.702566559		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	negative	ɛ	n	n	g	G	6512.32	6512.44	112.59	117	114	115	444	425	361	1820	1897	2054	2578	2578	2442	-0.800008207	-0.843743601	-1.006954812	0.61075901	0.6521962	0.731711621		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	negative	ɛ	n	n	g	G	6782.59	6782.71	118.89	134	--undefined--	--undefined--	410	438	412	1802	1856	1994	2576	2544	2366	-0.87967561	-0.813613859	-0.874809421	0.600819668	0.630346143	0.702065181		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	negative	ɛ	n	n	g	G	7272.04	7272.16	121.68	119	116	--undefined--	435	440	388	1764	1848	1955	2526	2508	2498	-0.820486739	-0.809058043	-0.93482743	0.579506467	0.626026482	0.682312703		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	odd	ɑ	t	n	d	C	6584.48	6584.70	218.18	121	115	114	539	619	604	1068	1025	1398	2563	2611	2484	-0.606117199	-0.467727497	-0.492258572	0.07771025	0.036615122	0.346965153		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	odd	ɑ	t	n	d	C	6779.72	6779.97	250.64	105	109	109	651	645	645	1232	1106	1307	2527	2605	2481	-0.417323128	-0.426582453	-0.426582453	0.220561374	0.112672412	0.279656944		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	odd	ɑ	t	n	d	C	7203.53	7203.77	239.69	121	--undefined--	--undefined--	562	665	593	1069	1066	1355	2465	2553	2426	-0.56433092	-0.396045729	-0.510638371	0.078646141	0.075835835	0.315723963		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	pagan	e	p	y	g	G	6590.60	6590.79	180.84	117	110	113	399	432	398	1741	1845	2082	2502	2534	2515	-0.906871353	-0.827407182	-0.909380765	0.56638217	0.624401787	0.745251479		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	pagan	e	p	y	g	G	6785.45	6785.60	149.68	--undefined--	121	120	483	403	362	1785	1853	2048	2449	2553	2552	-0.715816116	-0.896896208	-1.004188558	0.591340924	0.628728456	0.728786216		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	pagan	e	p	y	g	G	7413.01	7413.20	182.77	--undefined--	119	--undefined--	562	439	375	1747	1788	2010	2379	2481	2566	-0.56433092	-0.811333357	-0.968906744	0.56982254	0.593020186	0.710057231		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	peg	ɛ	p	y	g	G	6431.24	6431.44	201.24	126	--undefined--	--undefined--	340	431	369	1729	1820	1956	2381	2475	2276	-1.066887152	-0.82972468	-0.985036126	0.559465716	0.61075901	0.682824081		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	peg	ɛ	p	y	g	G	7063.93	7064.10	173.42	126	--undefined--	--undefined--	394	441	393	1694	1823	1965	2386	2461	2464	-0.919481861	-0.806787894	-0.922023158	0.539015105	0.612406005	0.687414754		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	peg	ɛ	p	y	g	G	7162.98	7163.22	234.50	122	136	--undefined--	401	376	354	1773	1827	2026	2498	2542	2396	-0.901871343	-0.966243626	-1.026535857	0.584595536	0.614597787	0.717985915		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	plague	e	l	n	g	G	6404.33	6404.50	164.85	113	110	118	514	470	384	1447	1755	1974	2489	2507	2476	-0.653609504	-0.743100075	-0.945190217	0.381414957	0.574391366	0.69198445		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	plague	e	l	n	g	G	7076.16	7076.33	164.18	132	--undefined--	--undefined--	505	453	373	1521	1825	1975	2463	2511	2561	-0.671274341	-0.779940644	-0.97425435	0.431290522	0.613502496	0.692490907		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	plague	e	l	n	g	G	7366.51	7366.71	199.63	131	--undefined--	--undefined--	511	439	328	1457	1840	2006	2509	2533	2341	-0.65946318	-0.811333357	-1.102819161	0.388302036	0.621688081	0.708065199		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	regular	ɛ	ɹ	n	g	G	6467.94	6468.10	155.43	--undefined--	111	119	439	450	346	1435	1746	1919	1973	2305	2583	-0.811333357	-0.786585187	-1.049393995	0.373087358	0.569249967	0.663726726		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	regular	ɛ	ɹ	n	g	G	6857.84	6857.96	117.22	--undefined--	--undefined--	--undefined--	450	484	391	1450	1658	1877	2234	2343	2546	-0.786585187	-0.713747863	-0.92712521	0.383486066	0.517534566	0.641597267		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	regular	ɛ	ɹ	n	g	G	7296.67	7296.78	105.72	--undefined--	494	--undefined--	456	493	401	1664	1636	1849	1974	2331	2443	-0.77333996	-0.695323596	-0.901871343	0.521146852	0.504176747	0.626567462		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	say	e	s	n	t	#	6746.48	6746.68	199.95	142	133	--undefined--	396	399	352	1701	1937	1994	2512	2501	2520	-0.914418559	-0.906871353	-1.032201594	0.543138823	0.673062894	0.702065181		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	say	e	s	n	t	#	7362.94	7363.14	199.82	--undefined--	--undefined--	--undefined--	446	415	357	1688	1942	2017	2503	2512	2564	-0.795513818	-0.86755425	-1.018096988	0.535466905	0.675640879	0.713533768		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	vague	e	v	n	g	G	6306.79	6306.96	165.63	110	114	130	439	433	366	1763	1908	2005	2465	2615	2580	-0.811333357	-0.825095042	-0.993199436	0.578939413	0.657978082	0.70756657		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	vague	e	v	n	g	G	6944.47	6944.66	195.01	132	133	138	429	425	397	1773	1869	2033	2442	2534	2488	-0.834375851	-0.843743601	-0.911896489	0.584595536	0.637326038	0.721435044		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	vague	e	v	n	g	G	7442.18	7442.40	221.42	110	112	117	422	431	347	1744	1811	1989	2414	2482	2458	-0.850827456	-0.82972468	-1.04650799	0.568103835	0.605801688	0.699554509		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	who'd	u	h	n	d	C	6315.79	6315.90	109.80	125	126	128	332	306	269	1336	1348	1508	2508	2438	2288	-1.090697801	-1.172247668	-1.30112139	0.301602584	0.310544522	0.422706779		n				JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	who'd	u	h	n	d	C	6828.53	6828.69	155.80	141	123	123	328	330	331	1110	1079	1201	2292	2274	2203	-1.102819161	-1.096740115	-1.093714394	0.116282524	0.087957195	0.195077052		n	JMR	Tue Aug 05 12:10:32 2014	"Max formant: 5500 Hz, Number of formants: 6"	JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL83CM1Z	wordlist	Clayton	East	Male	Caucasian	1	who'd	u	h	n	d	C	7419.71	7419.85	148.01	124	118	119	321	377	320	1281	1190	1310	2182	2171	2171	-1.124391647	-0.963587582	-1.127511774	0.259563532	0.185875816	0.281949646		n	JMR	Tue Aug 05 12:09:48 2014	"Max formant: 5500 Hz, Number of formants: 6"	JMR	Thu Jul 17 08:41:35 2014	"Max formant: 4500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL84CF1Z	wordlist	Clayton	East	Female	Caucasian	1	awed	ɔ	t	n	d	C	1408.66	1408.94	285.13	116	115	126	626	678	748	965	1006	1337	2611	2698	2748	-0.456482399	-0.376685482	-0.278429792	-0.023704669	0.017904581	0.302350807		n				JMR	Thu Jul 17 02:07:06 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL84CF1Z	wordlist	Clayton	East	Female	Caucasian	1	awed	ɔ	t	n	d	C	2116.96	2117.25	292.32	129	123	125	678	741	709	1003	1232	1674	2637	2819	2911	-0.376685482	-0.287832145	-0.331977243	0.014918018	0.220561374	0.527138481		n				JMR	Thu Jul 17 02:07:06 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL84CF1Z	wordlist	Clayton	East	Female	Caucasian	1	awed	ɔ	t	n	d	C	2399.67	2399.98	316.48	123	144	124	733	667	765	1055	1050	1430	2652	2763	2735	-0.298687068	-0.393042724	-0.255956936	0.065463276	0.060712673	0.369596953		n				JMR	Thu Jul 17 02:07:06 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
ECL84CF1Z	wordlist	Clayton	East	Female	Caucasian	1	babble	æ	b	n	b	C	1536.86	1537.04	174.77	112	114	114	681	804	799	1892	1674	1297	2656	2611	2633	-0.372270464	-0.206233501	-0.212471824	0.64955698	0.527138481	0.271976414		n				JMR	Thu Jul 17 02:07:06 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
